row_group,lane,row,block,col,kind,mixed_offset,duplicate_offset,mixed_value,duplicate_value,direct_value,match
0,9,9,13,15,weight_i8,7801,7801,10,10,10,1
0,9,9,13,16,weight_i8,7817,7817,3,3,3,1
0,9,9,13,17,weight_i8,7833,7833,-5,-5,-5,1
0,9,9,13,18,weight_i8,7849,7849,-21,-21,-21,1
0,9,9,13,19,weight_i8,7865,7865,1,1,1,1
0,9,9,13,20,weight_i8,7881,7881,3,3,3,1
0,9,9,13,21,weight_i8,7897,7897,57,57,57,1
0,9,9,13,22,weight_i8,7913,7913,-38,-38,-38,1
0,9,9,13,23,weight_i8,7929,7929,28,28,28,1
0,9,9,13,24,weight_i8,7945,7945,36,36,36,1
0,9,9,13,25,weight_i8,7961,7961,33,33,33,1
0,9,9,13,26,weight_i8,7977,7977,41,41,41,1
0,9,9,13,27,weight_i8,7993,7993,-12,-12,-12,1
0,9,9,13,28,weight_i8,8009,8009,1,1,1,1
0,9,9,13,29,weight_i8,8025,8025,-2,-2,-2,1
0,9,9,13,30,weight_i8,8041,8041,-90,-90,-90,1
0,9,9,13,31,weight_i8,8057,8057,-15,-15,-15,1
0,9,9,14,-1,scale_q,8100,8100,4772,4772,4772,1
0,9,9,14,0,weight_i8,8137,8137,30,30,30,1
0,9,9,14,1,weight_i8,8153,8153,5,5,5,1
0,9,9,14,2,weight_i8,8169,8169,21,21,21,1
0,9,9,14,3,weight_i8,8185,8185,10,10,10,1
0,9,9,14,4,weight_i8,8201,8201,-5,-5,-5,1
0,9,9,14,5,weight_i8,8217,8217,-8,-8,-8,1
0,9,9,14,6,weight_i8,8233,8233,14,14,14,1
0,9,9,14,7,weight_i8,8249,8249,17,17,17,1
0,9,9,14,8,weight_i8,8265,8265,26,26,26,1
0,9,9,14,9,weight_i8,8281,8281,16,16,16,1
0,9,9,14,10,weight_i8,8297,8297,-37,-37,-37,1
0,9,9,14,11,weight_i8,8313,8313,127,127,127,1
0,9,9,14,12,weight_i8,8329,8329,-32,-32,-32,1
0,9,9,14,13,weight_i8,8345,8345,-10,-10,-10,1
0,9,9,14,14,weight_i8,8361,8361,-47,-47,-47,1
0,9,9,14,15,weight_i8,8377,8377,8,8,8,1
0,9,9,14,16,weight_i8,8393,8393,109,109,109,1
0,9,9,14,17,weight_i8,8409,8409,8,8,8,1
0,9,9,14,18,weight_i8,8425,8425,20,20,20,1
0,9,9,14,19,weight_i8,8441,8441,88,88,88,1
0,9,9,14,20,weight_i8,8457,8457,-21,-21,-21,1
0,9,9,14,21,weight_i8,8473,8473,3,3,3,1
0,9,9,14,22,weight_i8,8489,8489,63,63,63,1
0,9,9,14,23,weight_i8,8505,8505,-14,-14,-14,1
0,9,9,14,24,weight_i8,8521,8521,-32,-32,-32,1
0,9,9,14,25,weight_i8,8537,8537,-23,-23,-23,1
0,9,9,14,26,weight_i8,8553,8553,43,43,43,1
0,9,9,14,27,weight_i8,8569,8569,54,54,54,1
0,9,9,14,28,weight_i8,8585,8585,-26,-26,-26,1
0,9,9,14,29,weight_i8,8601,8601,0,0,0,1
0,9,9,14,30,weight_i8,8617,8617,-12,-12,-12,1
0,9,9,14,31,weight_i8,8633,8633,75,75,75,1
0,9,9,15,-1,scale_q,8676,8676,5676,5676,5676,1
0,9,9,15,0,weight_i8,8713,8713,43,43,43,1
0,9,9,15,1,weight_i8,8729,8729,-39,-39,-39,1
0,9,9,15,2,weight_i8,8745,8745,37,37,37,1
0,9,9,15,3,weight_i8,8761,8761,-12,-12,-12,1
0,9,9,15,4,weight_i8,8777,8777,48,48,48,1
0,9,9,15,5,weight_i8,8793,8793,-14,-14,-14,1
0,9,9,15,6,weight_i8,8809,8809,0,0,0,1
0,9,9,15,7,weight_i8,8825,8825,-1,-1,-1,1
0,9,9,15,8,weight_i8,8841,8841,4,4,4,1
0,9,9,15,9,weight_i8,8857,8857,51,51,51,1
0,9,9,15,10,weight_i8,8873,8873,47,47,47,1
0,9,9,15,11,weight_i8,8889,8889,-1,-1,-1,1
0,9,9,15,12,weight_i8,8905,8905,3,3,3,1
0,9,9,15,13,weight_i8,8921,8921,74,74,74,1
0,9,9,15,14,weight_i8,8937,8937,-86,-86,-86,1
0,9,9,15,15,weight_i8,8953,8953,-26,-26,-26,1
0,9,9,15,16,weight_i8,8969,8969,23,23,23,1
0,9,9,15,17,weight_i8,8985,8985,-55,-55,-55,1
0,9,9,15,18,weight_i8,9001,9001,37,37,37,1
0,9,9,15,19,weight_i8,9017,9017,7,7,7,1
0,9,9,15,20,weight_i8,9033,9033,0,0,0,1
0,9,9,15,21,weight_i8,9049,9049,30,30,30,1
0,9,9,15,22,weight_i8,9065,9065,-20,-20,-20,1
0,9,9,15,23,weight_i8,9081,9081,-6,-6,-6,1
0,9,9,15,24,weight_i8,9097,9097,-34,-34,-34,1
0,9,9,15,25,weight_i8,9113,9113,19,19,19,1
0,9,9,15,26,weight_i8,9129,9129,-127,-127,-127,1
0,9,9,15,27,weight_i8,9145,9145,89,89,89,1
0,9,9,15,28,weight_i8,9161,9161,-46,-46,-46,1
0,9,9,15,29,weight_i8,9177,9177,75,75,75,1
0,9,9,15,30,weight_i8,9193,9193,7,7,7,1
0,9,9,15,31,weight_i8,9209,9209,17,17,17,1
0,9,9,16,-1,scale_q,9252,9252,6580,6580,6580,1
0,9,9,16,0,weight_i8,9289,9289,-65,-65,-65,1
0,9,9,16,1,weight_i8,9305,9305,22,22,22,1
0,9,9,16,2,weight_i8,9321,9321,-18,-18,-18,1
0,9,9,16,3,weight_i8,9337,9337,-17,-17,-17,1
0,9,9,16,4,weight_i8,9353,9353,20,20,20,1
0,9,9,16,5,weight_i8,9369,9369,7,7,7,1
0,9,9,16,6,weight_i8,9385,9385,23,23,23,1
0,9,9,16,7,weight_i8,9401,9401,-5,-5,-5,1
0,9,9,16,8,weight_i8,9417,9417,-46,-46,-46,1
0,9,9,16,9,weight_i8,9433,9433,1,1,1,1
0,9,9,16,10,weight_i8,9449,9449,7,7,7,1
0,9,9,16,11,weight_i8,9465,9465,-127,-127,-127,1
0,9,9,16,12,weight_i8,9481,9481,13,13,13,1
0,9,9,16,13,weight_i8,9497,9497,-13,-13,-13,1
0,9,9,16,14,weight_i8,9513,9513,-27,-27,-27,1
0,9,9,16,15,weight_i8,9529,9529,-6,-6,-6,1
0,9,9,16,16,weight_i8,9545,9545,-13,-13,-13,1
0,9,9,16,17,weight_i8,9561,9561,-101,-101,-101,1
0,9,9,16,18,weight_i8,9577,9577,0,0,0,1
0,9,9,16,19,weight_i8,9593,9593,73,73,73,1
0,9,9,16,20,weight_i8,9609,9609,24,24,24,1
0,9,9,16,21,weight_i8,9625,9625,18,18,18,1
0,9,9,16,22,weight_i8,9641,9641,44,44,44,1
0,9,9,16,23,weight_i8,9657,9657,-3,-3,-3,1
0,9,9,16,24,weight_i8,9673,9673,-33,-33,-33,1
0,9,9,16,25,weight_i8,9689,9689,-22,-22,-22,1
0,9,9,16,26,weight_i8,9705,9705,19,19,19,1
0,9,9,16,27,weight_i8,9721,9721,69,69,69,1
0,9,9,16,28,weight_i8,9737,9737,21,21,21,1
0,9,9,16,29,weight_i8,9753,9753,-17,-17,-17,1
0,9,9,16,30,weight_i8,9769,9769,-25,-25,-25,1
0,9,9,16,31,weight_i8,9785,9785,-39,-39,-39,1
0,9,9,17,-1,scale_q,9828,9828,4420,4420,4420,1
0,9,9,17,0,weight_i8,9865,9865,99,99,99,1
0,9,9,17,1,weight_i8,9881,9881,2,2,2,1
0,9,9,17,2,weight_i8,9897,9897,21,21,21,1
0,9,9,17,3,weight_i8,9913,9913,-6,-6,-6,1
0,9,9,17,4,weight_i8,9929,9929,-81,-81,-81,1
0,9,9,17,5,weight_i8,9945,9945,-52,-52,-52,1
0,9,9,17,6,weight_i8,9961,9961,58,58,58,1
0,9,9,17,7,weight_i8,9977,9977,-12,-12,-12,1
0,9,9,17,8,weight_i8,9993,9993,25,25,25,1
0,9,9,17,9,weight_i8,10009,10009,77,77,77,1
0,9,9,17,10,weight_i8,10025,10025,-27,-27,-27,1
0,9,9,17,11,weight_i8,10041,10041,127,127,127,1
0,9,9,17,12,weight_i8,10057,10057,18,18,18,1
0,9,9,17,13,weight_i8,10073,10073,-7,-7,-7,1
0,9,9,17,14,weight_i8,10089,10089,-16,-16,-16,1
0,9,9,17,15,weight_i8,10105,10105,23,23,23,1
0,9,9,17,16,weight_i8,10121,10121,-121,-121,-121,1
0,9,9,17,17,weight_i8,10137,10137,-44,-44,-44,1
0,9,9,17,18,weight_i8,10153,10153,-11,-11,-11,1
0,9,9,17,19,weight_i8,10169,10169,22,22,22,1
0,9,9,17,20,weight_i8,10185,10185,-11,-11,-11,1
0,9,9,17,21,weight_i8,10201,10201,-41,-41,-41,1
0,9,9,17,22,weight_i8,10217,10217,-45,-45,-45,1
0,9,9,17,23,weight_i8,10233,10233,37,37,37,1
0,9,9,17,24,weight_i8,10249,10249,-4,-4,-4,1
0,9,9,17,25,weight_i8,10265,10265,29,29,29,1
0,9,9,17,26,weight_i8,10281,10281,18,18,18,1
0,9,9,17,27,weight_i8,10297,10297,-119,-119,-119,1
0,9,9,17,28,weight_i8,10313,10313,-2,-2,-2,1
0,9,9,17,29,weight_i8,10329,10329,-23,-23,-23,1
0,9,9,17,30,weight_i8,10345,10345,-112,-112,-112,1
0,9,9,17,31,weight_i8,10361,10361,-12,-12,-12,1
1,6,22,0,-1,scale_q,24,24,8712,8712,8712,1
1,6,22,0,0,weight_i8,70,70,-29,-29,-29,1
1,6,22,0,1,weight_i8,86,86,11,11,11,1
1,6,22,0,2,weight_i8,102,102,-79,-79,-79,1
1,6,22,0,3,weight_i8,118,118,-26,-26,-26,1
1,6,22,0,4,weight_i8,134,134,-28,-28,-28,1
1,6,22,0,5,weight_i8,150,150,32,32,32,1
1,6,22,0,6,weight_i8,166,166,8,8,8,1
1,6,22,0,7,weight_i8,182,182,21,21,21,1
1,6,22,0,8,weight_i8,198,198,-75,-75,-75,1
1,6,22,0,9,weight_i8,214,214,4,4,4,1
1,6,22,0,10,weight_i8,230,230,1,1,1,1
1,6,22,0,11,weight_i8,246,246,36,36,36,1
1,6,22,0,12,weight_i8,262,262,-25,-25,-25,1
1,6,22,0,13,weight_i8,278,278,-38,-38,-38,1
1,6,22,0,14,weight_i8,294,294,-127,-127,-127,1
1,6,22,0,15,weight_i8,310,310,20,20,20,1
1,6,22,0,16,weight_i8,326,326,-4,-4,-4,1
1,6,22,0,17,weight_i8,342,342,-26,-26,-26,1
1,6,22,0,18,weight_i8,358,358,15,15,15,1
1,6,22,0,19,weight_i8,374,374,-7,-7,-7,1
1,6,22,0,20,weight_i8,390,390,4,4,4,1
1,6,22,0,21,weight_i8,406,406,0,0,0,1
1,6,22,0,22,weight_i8,422,422,-7,-7,-7,1
1,6,22,0,23,weight_i8,438,438,-37,-37,-37,1
1,6,22,0,24,weight_i8,454,454,13,13,13,1
1,6,22,0,25,weight_i8,470,470,47,47,47,1
1,6,22,0,26,weight_i8,486,486,-4,-4,-4,1
1,6,22,0,27,weight_i8,502,502,10,10,10,1
1,6,22,0,28,weight_i8,518,518,-23,-23,-23,1
1,6,22,0,29,weight_i8,534,534,-41,-41,-41,1
1,6,22,0,30,weight_i8,550,550,1,1,1,1
1,6,22,0,31,weight_i8,566,566,33,33,33,1
1,6,22,1,-1,scale_q,600,600,4612,4612,4612,1
1,6,22,1,0,weight_i8,646,646,47,47,47,1
1,6,22,1,1,weight_i8,662,662,68,68,68,1
1,6,22,1,2,weight_i8,678,678,-31,-31,-31,1
1,6,22,1,3,weight_i8,694,694,-7,-7,-7,1
1,6,22,1,4,weight_i8,710,710,-54,-54,-54,1
1,6,22,1,5,weight_i8,726,726,-14,-14,-14,1
1,6,22,1,6,weight_i8,742,742,127,127,127,1
1,6,22,1,7,weight_i8,758,758,21,21,21,1
1,6,22,1,8,weight_i8,774,774,0,0,0,1
1,6,22,1,9,weight_i8,790,790,23,23,23,1
1,6,22,1,10,weight_i8,806,806,-33,-33,-33,1
1,6,22,1,11,weight_i8,822,822,11,11,11,1
1,6,22,1,12,weight_i8,838,838,-26,-26,-26,1
1,6,22,1,13,weight_i8,854,854,-48,-48,-48,1
1,6,22,1,14,weight_i8,870,870,20,20,20,1
1,6,22,1,15,weight_i8,886,886,-59,-59,-59,1
1,6,22,1,16,weight_i8,902,902,-125,-125,-125,1
1,6,22,1,17,weight_i8,918,918,-10,-10,-10,1
1,6,22,1,18,weight_i8,934,934,6,6,6,1
1,6,22,1,19,weight_i8,950,950,-16,-16,-16,1
1,6,22,1,20,weight_i8,966,966,-44,-44,-44,1
1,6,22,1,21,weight_i8,982,982,-17,-17,-17,1
1,6,22,1,22,weight_i8,998,998,78,78,78,1
1,6,22,1,23,weight_i8,1014,1014,7,7,7,1
1,6,22,1,24,weight_i8,1030,1030,51,51,51,1
1,6,22,1,25,weight_i8,1046,1046,2,2,2,1
1,6,22,1,26,weight_i8,1062,1062,24,24,24,1
1,6,22,1,27,weight_i8,1078,1078,-7,-7,-7,1
1,6,22,1,28,weight_i8,1094,1094,6,6,6,1
1,6,22,1,29,weight_i8,1110,1110,-29,-29,-29,1
1,6,22,1,30,weight_i8,1126,1126,-11,-11,-11,1
1,6,22,1,31,weight_i8,1142,1142,35,35,35,1
1,6,22,2,-1,scale_q,1176,1176,3790,3790,3790,1
1,6,22,2,0,weight_i8,1222,1222,38,38,38,1
1,6,22,2,1,weight_i8,1238,1238,70,70,70,1
1,6,22,2,2,weight_i8,1254,1254,4,4,4,1
1,6,22,2,3,weight_i8,1270,1270,-11,-11,-11,1
1,6,22,2,4,weight_i8,1286,1286,43,43,43,1
1,6,22,2,5,weight_i8,1302,1302,19,19,19,1
1,6,22,2,6,weight_i8,1318,1318,63,63,63,1
1,6,22,2,7,weight_i8,1334,1334,9,9,9,1
1,6,22,2,8,weight_i8,1350,1350,-12,-12,-12,1
1,6,22,2,9,weight_i8,1366,1366,-20,-20,-20,1
1,6,22,2,10,weight_i8,1382,1382,5,5,5,1
1,6,22,2,11,weight_i8,1398,1398,94,94,94,1
1,6,22,2,12,weight_i8,1414,1414,92,92,92,1
1,6,22,2,13,weight_i8,1430,1430,-2,-2,-2,1
1,6,22,2,14,weight_i8,1446,1446,28,28,28,1
1,6,22,2,15,weight_i8,1462,1462,17,17,17,1
1,6,22,2,16,weight_i8,1478,1478,-45,-45,-45,1
1,6,22,2,17,weight_i8,1494,1494,-16,-16,-16,1
1,6,22,2,18,weight_i8,1510,1510,19,19,19,1
1,6,22,2,19,weight_i8,1526,1526,127,127,127,1
1,6,22,2,20,weight_i8,1542,1542,53,53,53,1
1,6,22,2,21,weight_i8,1558,1558,-24,-24,-24,1
1,6,22,2,22,weight_i8,1574,1574,9,9,9,1
1,6,22,2,23,weight_i8,1590,1590,-83,-83,-83,1
1,6,22,2,24,weight_i8,1606,1606,5,5,5,1
1,6,22,2,25,weight_i8,1622,1622,9,9,9,1
1,6,22,2,26,weight_i8,1638,1638,-7,-7,-7,1
1,6,22,2,27,weight_i8,1654,1654,72,72,72,1
1,6,22,2,28,weight_i8,1670,1670,2,2,2,1
1,6,22,2,29,weight_i8,1686,1686,-19,-19,-19,1
1,6,22,2,30,weight_i8,1702,1702,-71,-71,-71,1
1,6,22,2,31,weight_i8,1718,1718,-43,-43,-43,1
1,6,22,3,-1,scale_q,1752,1752,3096,3096,3096,1
1,6,22,3,0,weight_i8,1798,1798,27,27,27,1
1,6,22,3,1,weight_i8,1814,1814,-66,-66,-66,1
1,6,22,3,2,weight_i8,1830,1830,-43,-43,-43,1
1,6,22,3,3,weight_i8,1846,1846,-7,-7,-7,1
1,6,22,3,4,weight_i8,1862,1862,-101,-101,-101,1
1,6,22,3,5,weight_i8,1878,1878,-75,-75,-75,1
1,6,22,3,6,weight_i8,1894,1894,11,11,11,1
1,6,22,3,7,weight_i8,1910,1910,4,4,4,1
1,6,22,3,8,weight_i8,1926,1926,-18,-18,-18,1
1,6,22,3,9,weight_i8,1942,1942,0,0,0,1
1,6,22,3,10,weight_i8,1958,1958,15,15,15,1
1,6,22,3,11,weight_i8,1974,1974,-45,-45,-45,1
1,6,22,3,12,weight_i8,1990,1990,-20,-20,-20,1
1,6,22,3,13,weight_i8,2006,2006,83,83,83,1
1,6,22,3,14,weight_i8,2022,2022,7,7,7,1
1,6,22,3,15,weight_i8,2038,2038,7,7,7,1
1,6,22,3,16,weight_i8,2054,2054,-7,-7,-7,1
1,6,22,3,17,weight_i8,2070,2070,-57,-57,-57,1
1,6,22,3,18,weight_i8,2086,2086,99,99,99,1
1,6,22,3,19,weight_i8,2102,2102,-127,-127,-127,1
1,6,22,3,20,weight_i8,2118,2118,-42,-42,-42,1
1,6,22,3,21,weight_i8,2134,2134,-69,-69,-69,1
1,6,22,3,22,weight_i8,2150,2150,9,9,9,1
1,6,22,3,23,weight_i8,2166,2166,-15,-15,-15,1
1,6,22,3,24,weight_i8,2182,2182,-18,-18,-18,1
1,6,22,3,25,weight_i8,2198,2198,41,41,41,1
1,6,22,3,26,weight_i8,2214,2214,57,57,57,1
1,6,22,3,27,weight_i8,2230,2230,-103,-103,-103,1
1,6,22,3,28,weight_i8,2246,2246,37,37,37,1
1,6,22,3,29,weight_i8,2262,2262,6,6,6,1
1,6,22,3,30,weight_i8,2278,2278,-97,-97,-97,1
1,6,22,3,31,weight_i8,2294,2294,-42,-42,-42,1
1,6,22,4,-1,scale_q,2328,2328,4080,4080,4080,1
1,6,22,4,0,weight_i8,2374,2374,1,1,1,1
1,6,22,4,1,weight_i8,2390,2390,36,36,36,1
1,6,22,4,2,weight_i8,2406,2406,80,80,80,1
1,6,22,4,3,weight_i8,2422,2422,-8,-8,-8,1
1,6,22,4,4,weight_i8,2438,2438,32,32,32,1
1,6,22,4,5,weight_i8,2454,2454,9,9,9,1
1,6,22,4,6,weight_i8,2470,2470,-7,-7,-7,1
1,6,22,4,7,weight_i8,2486,2486,-11,-11,-11,1
1,6,22,4,8,weight_i8,2502,2502,-2,-2,-2,1
1,6,22,4,9,weight_i8,2518,2518,108,108,108,1
1,6,22,4,10,weight_i8,2534,2534,-30,-30,-30,1
1,6,22,4,11,weight_i8,2550,2550,50,50,50,1
1,6,22,4,12,weight_i8,2566,2566,-10,-10,-10,1
1,6,22,4,13,weight_i8,2582,2582,59,59,59,1
1,6,22,4,14,weight_i8,2598,2598,56,56,56,1
1,6,22,4,15,weight_i8,2614,2614,-1,-1,-1,1
1,6,22,4,16,weight_i8,2630,2630,7,7,7,1
1,6,22,4,17,weight_i8,2646,2646,-24,-24,-24,1
1,6,22,4,18,weight_i8,2662,2662,-125,-125,-125,1
1,6,22,4,19,weight_i8,2678,2678,9,9,9,1
1,6,22,4,20,weight_i8,2694,2694,10,10,10,1
1,6,22,4,21,weight_i8,2710,2710,127,127,127,1
1,6,22,4,22,weight_i8,2726,2726,-25,-25,-25,1
1,6,22,4,23,weight_i8,2742,2742,1,1,1,1
1,6,22,4,24,weight_i8,2758,2758,10,10,10,1
1,6,22,4,25,weight_i8,2774,2774,27,27,27,1
1,6,22,4,26,weight_i8,2790,2790,0,0,0,1
1,6,22,4,27,weight_i8,2806,2806,69,69,69,1
1,6,22,4,28,weight_i8,2822,2822,-82,-82,-82,1
1,6,22,4,29,weight_i8,2838,2838,16,16,16,1
1,6,22,4,30,weight_i8,2854,2854,2,2,2,1
1,6,22,4,31,weight_i8,2870,2870,-17,-17,-17,1
1,6,22,5,-1,scale_q,2904,2904,5064,5064,5064,1
1,6,22,5,0,weight_i8,2950,2950,-10,-10,-10,1
1,6,22,5,1,weight_i8,2966,2966,-5,-5,-5,1
1,6,22,5,2,weight_i8,2982,2982,-42,-42,-42,1
1,6,22,5,3,weight_i8,2998,2998,95,95,95,1
1,6,22,5,4,weight_i8,3014,3014,76,76,76,1
1,6,22,5,5,weight_i8,3030,3030,10,10,10,1
1,6,22,5,6,weight_i8,3046,3046,-4,-4,-4,1
1,6,22,5,7,weight_i8,3062,3062,-124,-124,-124,1
1,6,22,5,8,weight_i8,3078,3078,-53,-53,-53,1
1,6,22,5,9,weight_i8,3094,3094,31,31,31,1
1,6,22,5,10,weight_i8,3110,3110,-65,-65,-65,1
1,6,22,5,11,weight_i8,3126,3126,28,28,28,1
1,6,22,5,12,weight_i8,3142,3142,2,2,2,1
1,6,22,5,13,weight_i8,3158,3158,127,127,127,1
1,6,22,5,14,weight_i8,3174,3174,14,14,14,1
1,6,22,5,15,weight_i8,3190,3190,-9,-9,-9,1
1,6,22,5,16,weight_i8,3206,3206,72,72,72,1
1,6,22,5,17,weight_i8,3222,3222,-10,-10,-10,1
1,6,22,5,18,weight_i8,3238,3238,92,92,92,1
1,6,22,5,19,weight_i8,3254,3254,0,0,0,1
1,6,22,5,20,weight_i8,3270,3270,13,13,13,1
1,6,22,5,21,weight_i8,3286,3286,-113,-113,-113,1
1,6,22,5,22,weight_i8,3302,3302,15,15,15,1
1,6,22,5,23,weight_i8,3318,3318,-38,-38,-38,1
1,6,22,5,24,weight_i8,3334,3334,83,83,83,1
1,6,22,5,25,weight_i8,3350,3350,-25,-25,-25,1
1,6,22,5,26,weight_i8,3366,3366,4,4,4,1
1,6,22,5,27,weight_i8,3382,3382,-5,-5,-5,1
1,6,22,5,28,weight_i8,3398,3398,-15,-15,-15,1
1,6,22,5,29,weight_i8,3414,3414,6,6,6,1
1,6,22,5,30,weight_i8,3430,3430,110,110,110,1
1,6,22,5,31,weight_i8,3446,3446,-3,-3,-3,1
1,6,22,6,-1,scale_q,3480,3480,3596,3596,3596,1
1,6,22,6,0,weight_i8,3526,3526,-35,-35,-35,1
1,6,22,6,1,weight_i8,3542,3542,3,3,3,1
1,6,22,6,2,weight_i8,3558,3558,-54,-54,-54,1
1,6,22,6,3,weight_i8,3574,3574,-19,-19,-19,1
1,6,22,6,4,weight_i8,3590,3590,7,7,7,1
1,6,22,6,5,weight_i8,3606,3606,123,123,123,1
1,6,22,6,6,weight_i8,3622,3622,-7,-7,-7,1
1,6,22,6,7,weight_i8,3638,3638,18,18,18,1
1,6,22,6,8,weight_i8,3654,3654,7,7,7,1
1,6,22,6,9,weight_i8,3670,3670,18,18,18,1
1,6,22,6,10,weight_i8,3686,3686,16,16,16,1
1,6,22,6,11,weight_i8,3702,3702,101,101,101,1
1,6,22,6,12,weight_i8,3718,3718,30,30,30,1
1,6,22,6,13,weight_i8,3734,3734,117,117,117,1
1,6,22,6,14,weight_i8,3750,3750,-54,-54,-54,1
1,6,22,6,15,weight_i8,3766,3766,-9,-9,-9,1
1,6,22,6,16,weight_i8,3782,3782,113,113,113,1
1,6,22,6,17,weight_i8,3798,3798,-64,-64,-64,1
1,6,22,6,18,weight_i8,3814,3814,-11,-11,-11,1
1,6,22,6,19,weight_i8,3830,3830,18,18,18,1
1,6,22,6,20,weight_i8,3846,3846,-15,-15,-15,1
1,6,22,6,21,weight_i8,3862,3862,-61,-61,-61,1
1,6,22,6,22,weight_i8,3878,3878,91,91,91,1
1,6,22,6,23,weight_i8,3894,3894,31,31,31,1
1,6,22,6,24,weight_i8,3910,3910,-127,-127,-127,1
1,6,22,6,25,weight_i8,3926,3926,20,20,20,1
1,6,22,6,26,weight_i8,3942,3942,-12,-12,-12,1
1,6,22,6,27,weight_i8,3958,3958,21,21,21,1
1,6,22,6,28,weight_i8,3974,3974,-32,-32,-32,1
1,6,22,6,29,weight_i8,3990,3990,6,6,6,1
1,6,22,6,30,weight_i8,4006,4006,-27,-27,-27,1
1,6,22,6,31,weight_i8,4022,4022,40,40,40,1
1,6,22,7,-1,scale_q,4056,4056,4676,4676,4676,1
1,6,22,7,0,weight_i8,4102,4102,80,80,80,1
1,6,22,7,1,weight_i8,4118,4118,30,30,30,1
1,6,22,7,2,weight_i8,4134,4134,-22,-22,-22,1
1,6,22,7,3,weight_i8,4150,4150,-86,-86,-86,1
1,6,22,7,4,weight_i8,4166,4166,-121,-121,-121,1
1,6,22,7,5,weight_i8,4182,4182,27,27,27,1
1,6,22,7,6,weight_i8,4198,4198,-78,-78,-78,1
1,6,22,7,7,weight_i8,4214,4214,-63,-63,-63,1
1,6,22,7,8,weight_i8,4230,4230,0,0,0,1
1,6,22,7,9,weight_i8,4246,4246,-25,-25,-25,1
1,6,22,7,10,weight_i8,4262,4262,-10,-10,-10,1
1,6,22,7,11,weight_i8,4278,4278,-2,-2,-2,1
1,6,22,7,12,weight_i8,4294,4294,-10,-10,-10,1
1,6,22,7,13,weight_i8,4310,4310,-1,-1,-1,1
1,6,22,7,14,weight_i8,4326,4326,44,44,44,1
1,6,22,7,15,weight_i8,4342,4342,-12,-12,-12,1
1,6,22,7,16,weight_i8,4358,4358,38,38,38,1
1,6,22,7,17,weight_i8,4374,4374,-69,-69,-69,1
1,6,22,7,18,weight_i8,4390,4390,-30,-30,-30,1
1,6,22,7,19,weight_i8,4406,4406,-15,-15,-15,1
1,6,22,7,20,weight_i8,4422,4422,26,26,26,1
1,6,22,7,21,weight_i8,4438,4438,-30,-30,-30,1
1,6,22,7,22,weight_i8,4454,4454,-39,-39,-39,1
1,6,22,7,23,weight_i8,4470,4470,85,85,85,1
1,6,22,7,24,weight_i8,4486,4486,111,111,111,1
1,6,22,7,25,weight_i8,4502,4502,8,8,8,1
1,6,22,7,26,weight_i8,4518,4518,3,3,3,1
1,6,22,7,27,weight_i8,4534,4534,-127,-127,-127,1
1,6,22,7,28,weight_i8,4550,4550,-53,-53,-53,1
1,6,22,7,29,weight_i8,4566,4566,-41,-41,-41,1
1,6,22,7,30,weight_i8,4582,4582,46,46,46,1
1,6,22,7,31,weight_i8,4598,4598,8,8,8,1
1,6,22,8,-1,scale_q,4632,4632,5224,5224,5224,1
1,6,22,8,0,weight_i8,4678,4678,31,31,31,1
1,6,22,8,1,weight_i8,4694,4694,25,25,25,1
1,6,22,8,2,weight_i8,4710,4710,-10,-10,-10,1
1,6,22,8,3,weight_i8,4726,4726,0,0,0,1
1,6,22,8,4,weight_i8,4742,4742,127,127,127,1
1,6,22,8,5,weight_i8,4758,4758,-65,-65,-65,1
1,6,22,8,6,weight_i8,4774,4774,-112,-112,-112,1
1,6,22,8,7,weight_i8,4790,4790,8,8,8,1
1,6,22,8,8,weight_i8,4806,4806,54,54,54,1
1,6,22,8,9,weight_i8,4822,4822,4,4,4,1
1,6,22,8,10,weight_i8,4838,4838,93,93,93,1
1,6,22,8,11,weight_i8,4854,4854,-44,-44,-44,1
1,6,22,8,12,weight_i8,4870,4870,-38,-38,-38,1
1,6,22,8,13,weight_i8,4886,4886,29,29,29,1
1,6,22,8,14,weight_i8,4902,4902,8,8,8,1
1,6,22,8,15,weight_i8,4918,4918,-32,-32,-32,1
1,6,22,8,16,weight_i8,4934,4934,-32,-32,-32,1
1,6,22,8,17,weight_i8,4950,4950,-14,-14,-14,1
1,6,22,8,18,weight_i8,4966,4966,-118,-118,-118,1
1,6,22,8,19,weight_i8,4982,4982,-7,-7,-7,1
1,6,22,8,20,weight_i8,4998,4998,-21,-21,-21,1
1,6,22,8,21,weight_i8,5014,5014,-13,-13,-13,1
1,6,22,8,22,weight_i8,5030,5030,-47,-47,-47,1
1,6,22,8,23,weight_i8,5046,5046,-12,-12,-12,1
1,6,22,8,24,weight_i8,5062,5062,16,16,16,1
1,6,22,8,25,weight_i8,5078,5078,0,0,0,1
1,6,22,8,26,weight_i8,5094,5094,-5,-5,-5,1
1,6,22,8,27,weight_i8,5110,5110,-8,-8,-8,1
1,6,22,8,28,weight_i8,5126,5126,-49,-49,-49,1
1,6,22,8,29,weight_i8,5142,5142,-105,-105,-105,1
1,6,22,8,30,weight_i8,5158,5158,11,11,11,1
1,6,22,8,31,weight_i8,5174,5174,-31,-31,-31,1
